name,start,end,speaker,text,amplitude,val,act,dom,disc_emo,emo_class,substantivos,topic,loud_voice
audio120.wav,496.384,498.886,SPEAKER_02,"Well, there's 7 million people that's contracted COVID.",0.5432014,-0.24,0.16,0.24,"[{'Emotion': 'anger', 'Score': '0.3%'}, {'Emotion': 'disgust', 'Score': '42.8%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '56.3%'}, {'Emotion': 'sadness', 'Score': '0.5%'}]",happiness,"['7', 'million', 'people']",people,False
audio121.wav,499.386,503.569,SPEAKER_02, What does it mean for them going forward if you strike down the Affordable Care Act?,0.51561266,-0.1,0.11,0.24,"[{'Emotion': 'anger', 'Score': '0.1%'}, {'Emotion': 'disgust', 'Score': '89.2%'}, {'Emotion': 'fear', 'Score': '0.4%'}, {'Emotion': 'happiness', 'Score': '7.7%'}, {'Emotion': 'sadness', 'Score': '2.6%'}]",disgust,"['affordable', 'care', 'act']",care,False
audio122.wav,517.498,518.278,SPEAKER_01, on the draw.,0.3890953,0.01,0.52,0.43,"[{'Emotion': 'anger', 'Score': '0.3%'}, {'Emotion': 'disgust', 'Score': '2.2%'}, {'Emotion': 'fear', 'Score': '1.5%'}, {'Emotion': 'happiness', 'Score': '96.0%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,['draw'],draw,False
audio123.wav,518.278,521.619,SPEAKER_01,"You didn't want me to ban China, which was heavily infected.",0.436324,-0.17,0.39,0.49,"[{'Emotion': 'anger', 'Score': '1.0%'}, {'Emotion': 'disgust', 'Score': '1.6%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '97.3%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,['china'],china,False
audio124.wav,521.619,525.761,SPEAKER_01,"You didn't want me to ban Europe, which was heavily infected.",0.521346,0.36,0.63,0.57,"[{'Emotion': 'anger', 'Score': '74.2%'}, {'Emotion': 'disgust', 'Score': '0.1%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '25.4%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",anger,['europe'],europe,False
audio125.wav,525.761,527.461,SPEAKER_00,"You would have been much later, Joe.",0.46512607,-0.39,0.55,0.54,"[{'Emotion': 'anger', 'Score': '93.6%'}, {'Emotion': 'disgust', 'Score': '0.1%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '6.0%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",anger,[],[],False
audio126.wav,527.461,528.202,SPEAKER_00,Much later.,0.36349368,-0.09,0.62,0.52,"[{'Emotion': 'anger', 'Score': '97.0%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.7%'}, {'Emotion': 'happiness', 'Score': '2.1%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",anger,[],[],False
audio127.wav,528.202,529.882,SPEAKER_01,You're talking about 2 million people.,0.44684106,-0.35,0.45,0.47,"[{'Emotion': 'anger', 'Score': '12.6%'}, {'Emotion': 'disgust', 'Score': '0.3%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '86.9%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,"['2', 'million', 'people']",people,False
audio128.wav,532.694,535.715,SPEAKER_00," We are going to talk about COVID in the next segment, but go ahead.",0.53774923,0.12,0.29,0.31,"[{'Emotion': 'anger', 'Score': '5.1%'}, {'Emotion': 'disgust', 'Score': '15.2%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '79.2%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",happiness,"['covid', 'next', 'segment']",next,False
audio129.wav,535.715,536.915,SPEAKER_02,Let me finish.,0.5837088,0.17,0.05,0.11,"[{'Emotion': 'anger', 'Score': '0.0%'}, {'Emotion': 'disgust', 'Score': '97.8%'}, {'Emotion': 'fear', 'Score': '0.6%'}, {'Emotion': 'happiness', 'Score': '0.8%'}, {'Emotion': 'sadness', 'Score': '0.8%'}]",disgust,[],[],True
audio130.wav,536.915,541.996,SPEAKER_02,The point is that the president also is opposed to Roe v. Wade.,0.5248438,-0.06,-0.14,0.03,"[{'Emotion': 'anger', 'Score': '0.0%'}, {'Emotion': 'disgust', 'Score': '97.5%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '0.5%'}, {'Emotion': 'sadness', 'Score': '1.8%'}]",disgust,"['point', 'president', 'roe', 'wade']",point,False
audio131.wav,541.996,545.337,SPEAKER_02,"That's on the ballot as well in the court, in the court.",0.51397735,0.18,0.03,0.19,"[{'Emotion': 'anger', 'Score': '0.2%'}, {'Emotion': 'disgust', 'Score': '73.9%'}, {'Emotion': 'fear', 'Score': '0.5%'}, {'Emotion': 'happiness', 'Score': '2.2%'}, {'Emotion': 'sadness', 'Score': '23.3%'}]",disgust,"['ballot', 'court', 'court']",ballot,False
audio132.wav,545.337,547.978,SPEAKER_02,And so that's also at stake right now.,0.4746078,0.18,0.07,0.24,"[{'Emotion': 'anger', 'Score': '2.7%'}, {'Emotion': 'disgust', 'Score': '3.6%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '93.5%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,['stake'],stake,False
audio133.wav,547.978,549.818,SPEAKER_02,And so the election is all ready to be done.,0.5604163,0.14,0.31,0.28,"[{'Emotion': 'anger', 'Score': '0.2%'}, {'Emotion': 'disgust', 'Score': '20.3%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '79.0%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",happiness,['election'],election,True
audio134.wav,549.818,550.999,SPEAKER_01,You don't know it's on the ballot.,0.36756408,0.36,0.45,0.46,"[{'Emotion': 'anger', 'Score': '79.4%'}, {'Emotion': 'disgust', 'Score': '0.1%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '20.0%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",anger,['ballot'],ballot,False
audio135.wav,550.999,552.479,SPEAKER_01,Why is it on the ballot?,0.42678067,-0.3,0.45,0.38,"[{'Emotion': 'anger', 'Score': '0.1%'}, {'Emotion': 'disgust', 'Score': '78.9%'}, {'Emotion': 'fear', 'Score': '2.0%'}, {'Emotion': 'happiness', 'Score': '18.7%'}, {'Emotion': 'sadness', 'Score': '0.3%'}]",disgust,['ballot'],ballot,False
audio136.wav,552.479,554.18,SPEAKER_01,Because you said- Why is it on the ballot?,0.5306732,-0.46,0.52,0.39,"[{'Emotion': 'anger', 'Score': '0.1%'}, {'Emotion': 'disgust', 'Score': '93.0%'}, {'Emotion': 'fear', 'Score': '0.4%'}, {'Emotion': 'happiness', 'Score': '6.2%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",disgust,['ballot'],ballot,False
audio137.wav,554.18,555.4,SPEAKER_01,It's not on the ballot.,0.36576733,0.19,0.29,0.33,"[{'Emotion': 'anger', 'Score': '0.3%'}, {'Emotion': 'disgust', 'Score': '21.4%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '77.8%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",happiness,['ballot'],ballot,False
audio138.wav,555.4,556.52,SPEAKER_02,It's on the ballot in the court.,0.45858246,0.43,0.24,0.23,"[{'Emotion': 'anger', 'Score': '0.5%'}, {'Emotion': 'disgust', 'Score': '23.0%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '76.1%'}, {'Emotion': 'sadness', 'Score': '0.3%'}]",happiness,"['ballot', 'court']",ballot,False
audio139.wav,556.52,557.12,SPEAKER_01,I don't think so.,0.6099363,0.22,0.28,0.2,"[{'Emotion': 'anger', 'Score': '0.3%'}, {'Emotion': 'disgust', 'Score': '2.0%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '97.4%'}, {'Emotion': 'sadness', 'Score': '0.0%'}]",happiness,[],[],True
audio140.wav,557.12,558.041,SPEAKER_02,In the court.,0.46148267,-0.11,0.2,0.21,"[{'Emotion': 'anger', 'Score': '0.3%'}, {'Emotion': 'disgust', 'Score': '7.4%'}, {'Emotion': 'fear', 'Score': '73.7%'}, {'Emotion': 'happiness', 'Score': '18.4%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",fear,['court'],court,False
audio141.wav,558.041,559.281,SPEAKER_02,There's nothing happening there.,0.38211122,-0.57,0.09,0.16,"[{'Emotion': 'anger', 'Score': '0.3%'}, {'Emotion': 'disgust', 'Score': '37.1%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '62.2%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",happiness,['nothing'],nothing,False
audio142.wav,559.821,560.884,SPEAKER_01," Donald, would you just be quiet for a minute?",0.4826611,0.2,0.37,0.27,"[{'Emotion': 'anger', 'Score': '79.8%'}, {'Emotion': 'disgust', 'Score': '0.1%'}, {'Emotion': 'fear', 'Score': '0.6%'}, {'Emotion': 'happiness', 'Score': '19.4%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",anger,"['donald', 'minute']",minute,False
audio143.wav,560.884,563.793,SPEAKER_01,And you don't know her view on Roe v. Wade.,0.5299322,0.06,0.04,0.15,"[{'Emotion': 'anger', 'Score': '0.1%'}, {'Emotion': 'disgust', 'Score': '91.8%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '7.2%'}, {'Emotion': 'sadness', 'Score': '0.8%'}]",disgust,"['view', 'roe', 'wade']",view,False
audio144.wav,563.793,564.515,SPEAKER_00,You don't know her view.,0.5316544,-0.08,0.31,0.1,"[{'Emotion': 'anger', 'Score': '96.8%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '2.7%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",anger,['view'],view,False
audio145.wav,564.515,565.056,SPEAKER_00,I don't know.,0.35889176,-0.04,0.16,0.23,"[{'Emotion': 'anger', 'Score': '0.0%'}, {'Emotion': 'disgust', 'Score': '96.7%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '0.8%'}, {'Emotion': 'sadness', 'Score': '2.4%'}]",disgust,[],[],False
audio146.wav,565.056,565.618,SPEAKER_00,"Well, all right.",0.5228847,0.47,0.53,0.41,"[{'Emotion': 'anger', 'Score': '98.5%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.4%'}, {'Emotion': 'happiness', 'Score': '0.7%'}, {'Emotion': 'sadness', 'Score': '0.3%'}]",anger,[],[],False
audio147.wav,565.618,566.4,SPEAKER_00,All right.,0.4114624,0.75,0.63,0.5,"[{'Emotion': 'anger', 'Score': '73.8%'}, {'Emotion': 'disgust', 'Score': '0.1%'}, {'Emotion': 'fear', 'Score': '1.0%'}, {'Emotion': 'happiness', 'Score': '25.1%'}, {'Emotion': 'sadness', 'Score': '0.0%'}]",anger,[],[],False
audio148.wav,566.4,566.741,SPEAKER_00,Let's talk.,0.3898285,-0.07,0.54,0.5,"[{'Emotion': 'anger', 'Score': '98.6%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.4%'}, {'Emotion': 'happiness', 'Score': '0.7%'}, {'Emotion': 'sadness', 'Score': '0.3%'}]",anger,['s'],s,False
audio149.wav,568.459,569.92,SPEAKER_00," We got a lot to unpack here, gentlemen.",0.37891942,0.59,0.41,0.47,"[{'Emotion': 'anger', 'Score': '98.1%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '1.1%'}, {'Emotion': 'sadness', 'Score': '0.4%'}]",anger,['lot'],lot,False
audio150.wav,569.92,570.78,SPEAKER_00,We got a lot of time.,0.42104706,0.31,0.44,0.49,"[{'Emotion': 'anger', 'Score': '98.4%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.4%'}, {'Emotion': 'happiness', 'Score': '0.9%'}, {'Emotion': 'sadness', 'Score': '0.3%'}]",anger,"['lot', 'time']",time,False
audio151.wav,570.78,575.682,SPEAKER_00,"So on health care, and then we'll come back to Roe v. Wade.",0.4629346,0.51,0.42,0.45,"[{'Emotion': 'anger', 'Score': '1.9%'}, {'Emotion': 'disgust', 'Score': '4.5%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '93.3%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,"['health', 'care', 'roe', 'wade']",care,False
audio152.wav,575.682,576.322,SPEAKER_00,All right.,0.43158746,0.46,0.3,0.34,"[{'Emotion': 'anger', 'Score': '1.4%'}, {'Emotion': 'disgust', 'Score': '47.4%'}, {'Emotion': 'fear', 'Score': '23.4%'}, {'Emotion': 'happiness', 'Score': '27.7%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",disgust,[],[],False
audio153.wav,576.322,590.088,SPEAKER_00,"Mr. President, the Supreme Court will hear a case a week after the election in which the Trump administration, along with 18 state attorneys general, are seeking to overturn Obamacare, to end Obamacare.",0.6206324,0.02,0.27,0.37,"[{'Emotion': 'anger', 'Score': '22.8%'}, {'Emotion': 'disgust', 'Score': '4.6%'}, {'Emotion': 'fear', 'Score': '0.4%'}, {'Emotion': 'happiness', 'Score': '72.1%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",happiness,"['mr', 'president', 'supreme', 'court', 'case', 'election', 'trump', 'administration', 'obamacare', 'obamacare']",president,True
audio154.wav,590.088,592.929,SPEAKER_00,You have spent the last... Because they want to give good health care.,0.63495415,-0.07,0.51,0.51,"[{'Emotion': 'anger', 'Score': '55.0%'}, {'Emotion': 'disgust', 'Score': '0.3%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '44.4%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",anger,"['good', 'health', 'care']",health,True
audio155.wav,592.929,595.07,SPEAKER_00,"If I may ask my question, sir.",0.31083244,0.03,0.2,0.29,"[{'Emotion': 'anger', 'Score': '93.4%'}, {'Emotion': 'disgust', 'Score': '0.1%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '6.1%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",anger,['question'],question,False
audio156.wav,595.07,595.71,SPEAKER_02,Good health care.,0.049808223,0.22,-0.11,0.02,"[{'Emotion': 'anger', 'Score': '0.3%'}, {'Emotion': 'disgust', 'Score': '9.7%'}, {'Emotion': 'fear', 'Score': '0.9%'}, {'Emotion': 'happiness', 'Score': '88.9%'}, {'Emotion': 'sadness', 'Score': '0.3%'}]",disgust,"['good', 'health', 'care']",health,False
audio157.wav,596.11,608.575,SPEAKER_00," Over the last four years, you have promised to repeal and replace Obamacare, but you have never in these four years come up with a plan, a comprehensive plan to replace Obamacare.",0.5278569,0.06,0.23,0.34,"[{'Emotion': 'anger', 'Score': '55.4%'}, {'Emotion': 'disgust', 'Score': '2.2%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '41.9%'}, {'Emotion': 'sadness', 'Score': '0.3%'}]",anger,"['last', 'four', 'years', 'obamacare', 'four', 'years', 'plan', 'obamacare']",obamacare,False
audio158.wav,608.575,609.355,SPEAKER_01,Of course I have.,0.3261549,0.34,0.22,0.26,"[{'Emotion': 'anger', 'Score': '1.0%'}, {'Emotion': 'disgust', 'Score': '0.6%'}, {'Emotion': 'fear', 'Score': '93.2%'}, {'Emotion': 'happiness', 'Score': '4.9%'}, {'Emotion': 'sadness', 'Score': '0.3%'}]",fear,[],[],False
audio159.wav,609.915,611.416,SPEAKER_00," Well, I'll give you an opportunity.",0.5900866,0.09,0.57,0.47,"[{'Emotion': 'anger', 'Score': '2.4%'}, {'Emotion': 'disgust', 'Score': '0.9%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '96.6%'}, {'Emotion': 'sadness', 'Score': '0.0%'}]",happiness,['opportunity'],opportunity,True
audio160.wav,611.416,612.836,SPEAKER_00,"And when I finish, I'm going to give you an opportunity.",0.4061602,0.28,0.74,0.57,"[{'Emotion': 'anger', 'Score': '98.1%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.5%'}, {'Emotion': 'happiness', 'Score': '1.2%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",anger,['opportunity'],opportunity,False
audio161.wav,612.836,613.136,SPEAKER_00,Excuse me.,0.33118978,0.43,0.42,0.25,"[{'Emotion': 'anger', 'Score': '95.4%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '3.2%'}, {'Emotion': 'happiness', 'Score': '1.0%'}, {'Emotion': 'sadness', 'Score': '0.3%'}]",anger,[],[],False
audio162.wav,613.136,615.577,SPEAKER_01,"I got rid of the individual mandate, which was a big chunk of Obamacare.",0.48497784,0.09,0.4,0.46,"[{'Emotion': 'anger', 'Score': '2.2%'}, {'Emotion': 'disgust', 'Score': '1.0%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '96.7%'}, {'Emotion': 'sadness', 'Score': '0.0%'}]",happiness,"['individual', 'mandate', 'big', 'chunk', 'obamacare']",big,False
audio163.wav,615.577,616.698,SPEAKER_00,That is not a comprehensive plan.,0.4442038,-0.59,0.59,0.51,"[{'Emotion': 'anger', 'Score': '33.5%'}, {'Emotion': 'disgust', 'Score': '0.1%'}, {'Emotion': 'fear', 'Score': '0.4%'}, {'Emotion': 'happiness', 'Score': '65.9%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,"['comprehensive', 'plan']",plan,False
audio164.wav,616.698,618.358,SPEAKER_01,That is absolutely a big thing.,0.3972825,0.37,0.33,0.4,"[{'Emotion': 'anger', 'Score': '0.2%'}, {'Emotion': 'disgust', 'Score': '76.7%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '22.4%'}, {'Emotion': 'sadness', 'Score': '0.6%'}]",disgust,"['big', 'thing']",big,False
audio165.wav,618.358,619.278,SPEAKER_00,That was the worst part of Obamacare.,0.46838796,0.37,0.61,0.45,"[{'Emotion': 'anger', 'Score': '98.5%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.5%'}, {'Emotion': 'happiness', 'Score': '0.8%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",anger,"['worst', 'part', 'obamacare']",worst,False
audio166.wav,619.278,619.719,SPEAKER_00,"I didn't ask you, sir.",0.30688223,-0.06,0.4,0.28,"[{'Emotion': 'anger', 'Score': '95.7%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '3.8%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",anger,[],[],False
audio167.wav,619.719,621.159,SPEAKER_00,"Chris, that was the worst part of Obamacare.",0.42503408,0.01,0.62,0.56,"[{'Emotion': 'anger', 'Score': '71.3%'}, {'Emotion': 'disgust', 'Score': '0.1%'}, {'Emotion': 'fear', 'Score': '7.4%'}, {'Emotion': 'happiness', 'Score': '21.2%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",anger,"['worst', 'part', 'obamacare']",worst,False
audio168.wav,621.159,621.959,SPEAKER_00,"You're debating him, not me.",0.4101551,0.15,0.55,0.57,"[{'Emotion': 'anger', 'Score': '97.8%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '1.7%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",anger,[],[],False
audio169.wav,621.959,622.9,SPEAKER_00,Let me ask my question.,0.4708531,0.03,0.32,0.29,"[{'Emotion': 'anger', 'Score': '98.0%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '1.6%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",anger,['question'],question,False
audio170.wav,622.9,624.14,SPEAKER_00,"Well, I'll ask Joe.",0.42684212,-0.08,0.45,0.35,"[{'Emotion': 'anger', 'Score': '32.2%'}, {'Emotion': 'disgust', 'Score': '0.3%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '67.3%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,['joe'],joe,False
audio171.wav,624.14,628.162,SPEAKER_00,The individual mandate was the most unpopular aspect of Obamacare.,0.43406525,-0.13,0.52,0.54,"[{'Emotion': 'anger', 'Score': '3.1%'}, {'Emotion': 'disgust', 'Score': '2.2%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '94.5%'}, {'Emotion': 'sadness', 'Score': '0.0%'}]",happiness,"['individual', 'mandate', 'unpopular', 'aspect', 'obamacare']",unpopular,False
audio172.wav,628.162,628.682,SPEAKER_00,I got rid of it.,0.29006836,0.25,0.65,0.38,"[{'Emotion': 'anger', 'Score': '98.3%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.5%'}, {'Emotion': 'happiness', 'Score': '1.0%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",anger,[],[],False
audio173.wav,628.682,629.502,SPEAKER_00,"Mr. President, I'd like you to.",0.33140898,0.33,0.7,0.53,"[{'Emotion': 'anger', 'Score': '97.2%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '2.3%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",anger,[],[],False
audio174.wav,629.502,630.803,SPEAKER_00,And we will protect people with preexisting conditions.,0.44434252,-0.24,0.51,0.49,"[{'Emotion': 'anger', 'Score': '14.8%'}, {'Emotion': 'disgust', 'Score': '0.3%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '84.7%'}, {'Emotion': 'sadness', 'Score': '0.0%'}]",happiness,"['people', 'preexisting', 'conditions']",conditions,False
audio175.wav,630.803,636.385,SPEAKER_00,"Mr. President, I'm the moderator of this debate, and I would like you to let me ask my question, and then you can answer your question.",0.43366528,0.2,0.38,0.43,"[{'Emotion': 'anger', 'Score': '12.9%'}, {'Emotion': 'disgust', 'Score': '0.8%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '86.1%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,"['moderator', 'debate', 'question', 'question']",debate,False
audio176.wav,636.385,636.565,SPEAKER_00,Go ahead.,0.0,0.79,0.54,0.48,"[{'Emotion': 'anger', 'Score': '0.9%'}, {'Emotion': 'disgust', 'Score': '0.1%'}, {'Emotion': 'fear', 'Score': '98.3%'}, {'Emotion': 'happiness', 'Score': '0.2%'}, {'Emotion': 'sadness', 'Score': '0.4%'}]",fear,[],[],False
audio177.wav,637.225,644.569,SPEAKER_00," You, in the course of these four years, have never come up with a comprehensive plan to replace Obamacare.",0.68788207,0.02,0.14,0.28,"[{'Emotion': 'anger', 'Score': '14.5%'}, {'Emotion': 'disgust', 'Score': '7.3%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '77.6%'}, {'Emotion': 'sadness', 'Score': '0.4%'}]",happiness,"['course', 'four', 'years', 'comprehensive', 'plan', 'obamacare']",years,True
audio178.wav,644.569,656.514,SPEAKER_00,"And just this last Thursday, you signed a largely symbolic executive order to protect people with preexisting conditions five days before this debate.",0.73554224,-0.0,0.3,0.45,"[{'Emotion': 'anger', 'Score': '2.8%'}, {'Emotion': 'disgust', 'Score': '20.8%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '76.1%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,"['largely', 'symbolic', 'executive', 'order', 'people', 'preexisting', 'conditions', 'debate']",symbolic,True
audio179.wav,656.514,659.976,SPEAKER_00,"So my question, sir, is, what is the Trump health care plan?",0.5557146,-0.06,0.24,0.36,"[{'Emotion': 'anger', 'Score': '98.6%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '0.9%'}, {'Emotion': 'sadness', 'Score': '0.3%'}]",anger,"['question', 'sir', 'trump', 'health', 'care', 'plan']",health,False
audio180.wav,660.256,663.239,SPEAKER_01," Well, first of all, I guess I'm debating you, not him, but that's OK.",0.5241189,-0.22,0.06,0.13,"[{'Emotion': 'anger', 'Score': '0.0%'}, {'Emotion': 'disgust', 'Score': '97.3%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '0.6%'}, {'Emotion': 'sadness', 'Score': '1.7%'}]",disgust,[],[],False
audio181.wav,663.239,664.039,SPEAKER_01,I'm not surprised.,0.29882196,-0.3,-0.28,-0.16,"[{'Emotion': 'anger', 'Score': '0.0%'}, {'Emotion': 'disgust', 'Score': '1.7%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '0.0%'}, {'Emotion': 'sadness', 'Score': '98.1%'}]",sadness,[],[],False
audio182.wav,664.039,665.941,SPEAKER_01,Let me just tell you something.,0.5713994,0.59,0.18,0.27,"[{'Emotion': 'anger', 'Score': '0.1%'}, {'Emotion': 'disgust', 'Score': '87.9%'}, {'Emotion': 'fear', 'Score': '0.7%'}, {'Emotion': 'happiness', 'Score': '1.8%'}, {'Emotion': 'sadness', 'Score': '9.4%'}]",sadness,['something'],something,True
audio183.wav,665.941,667.522,SPEAKER_01,There's nothing symbolic.,0.5905203,-0.24,0.05,0.19,"[{'Emotion': 'anger', 'Score': '0.1%'}, {'Emotion': 'disgust', 'Score': '84.1%'}, {'Emotion': 'fear', 'Score': '7.7%'}, {'Emotion': 'happiness', 'Score': '3.7%'}, {'Emotion': 'sadness', 'Score': '4.4%'}]",disgust,['nothing'],nothing,True
audio184.wav,667.522,668.784,SPEAKER_01,I'm cutting drug prices.,0.5152033,-0.58,0.07,0.24,"[{'Emotion': 'anger', 'Score': '0.2%'}, {'Emotion': 'disgust', 'Score': '69.7%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '4.2%'}, {'Emotion': 'sadness', 'Score': '25.7%'}]",disgust,"['drug', 'prices']",drug,False
audio185.wav,668.784,674.689,SPEAKER_01,"I'm going with favored nations, which no president has the courage to do because you're going against big pharma.",0.5492025,0.08,0.06,0.2,"[{'Emotion': 'anger', 'Score': '0.1%'}, {'Emotion': 'disgust', 'Score': '89.0%'}, {'Emotion': 'fear', 'Score': '0.4%'}, {'Emotion': 'happiness', 'Score': '1.8%'}, {'Emotion': 'sadness', 'Score': '8.7%'}]",disgust,"['favored', 'nations', 'president', 'courage', 'big', 'pharma']",big,False
